# Moment         
# CofR           : (0.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
#                
# Time           	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
3.2250000000e+03	(-3.1981554345e-03 9.1375720919e-04 1.1378859147e-01)	(-3.2043680211e-03 8.8832399567e-04 1.1399168315e-01)	(6.2125865407e-06 2.5433213515e-05 -2.0309168174e-04)
3.2260000000e+03	(-3.1981369868e-03 9.1369999876e-04 1.1378457850e-01)	(-3.2043484235e-03 8.8826972250e-04 1.1398764181e-01)	(6.2114366463e-06 2.5430276257e-05 -2.0306331332e-04)
3.2270000000e+03	(-3.1981197710e-03 9.1364333966e-04 1.1378063794e-01)	(-3.2043300586e-03 8.8821599739e-04 1.1398367290e-01)	(6.2102875841e-06 2.5427342267e-05 -2.0303496338e-04)
3.2280000000e+03	(-3.1981013336e-03 9.1358616671e-04 1.1377662762e-01)	(-3.2043104729e-03 8.8816175519e-04 1.1397963425e-01)	(6.2091392611e-06 2.5424411525e-05 -2.0300663185e-04)
3.2290000000e+03	(-3.1980836310e-03 9.1352931958e-04 1.1377265974e-01)	(-3.2042916228e-03 8.8810783553e-04 1.1397563805e-01)	(6.2079917722e-06 2.5421484051e-05 -2.0297831875e-04)
3.2300000000e+03	(-3.1980656329e-03 9.1347245684e-04 1.1376868101e-01)	(-3.2042724779e-03 8.8805389702e-04 1.1397163103e-01)	(6.2068450284e-06 2.5418559823e-05 -2.0295002409e-04)
3.2310000000e+03	(-3.1980478649e-03 9.1341566346e-04 1.1376471220e-01)	(-3.2042535639e-03 8.8800002461e-04 1.1396763394e-01)	(6.2056990267e-06 2.5415638847e-05 -2.0292174805e-04)
3.2320000000e+03	(-3.1980301361e-03 9.1335893868e-04 1.1376074755e-01)	(-3.2042346899e-03 8.8794621755e-04 1.1396364104e-01)	(6.2045537955e-06 2.5412721131e-05 -2.0289349073e-04)
3.2330000000e+03	(-3.1980125125e-03 9.1330228742e-04 1.1375678979e-01)	(-3.2042159219e-03 8.8789248075e-04 1.1395965504e-01)	(6.2034093552e-06 2.5409806675e-05 -2.0286525215e-04)
3.2340000000e+03	(-3.1979950305e-03 9.1324575349e-04 1.1375284114e-01)	(-3.2041972962e-03 8.8783885801e-04 1.1395567817e-01)	(6.2022657081e-06 2.5406895484e-05 -2.0283703226e-04)
3.2350000000e+03	(-3.1979774030e-03 9.1318922300e-04 1.1374889110e-01)	(-3.2041785259e-03 8.8778523545e-04 1.1395169993e-01)	(6.2011228432e-06 2.5403987547e-05 -2.0280883102e-04)
3.2360000000e+03	(-3.1979598475e-03 9.1313279054e-04 1.1374495035e-01)	(-3.2041598282e-03 8.8773170767e-04 1.1394773100e-01)	(6.1999807548e-06 2.5401082866e-05 -2.0278064831e-04)
3.2370000000e+03	(-3.1979424200e-03 9.1307643254e-04 1.1374101541e-01)	(-3.2041412595e-03 8.8767825111e-04 1.1394376789e-01)	(6.1988394450e-06 2.5398181436e-05 -2.0275248414e-04)
3.2380000000e+03	(-3.1979251820e-03 9.1302017311e-04 1.1373708964e-01)	(-3.2041228810e-03 8.8762488984e-04 1.1393981397e-01)	(6.1976989501e-06 2.5395283269e-05 -2.0272433859e-04)
3.2390000000e+03	(-3.1979079301e-03 9.1296394962e-04 1.1373316386e-01)	(-3.2041044894e-03 8.8757156126e-04 1.1393586007e-01)	(6.1965592658e-06 2.5392388362e-05 -2.0269621172e-04)
3.2400000000e+03	(-3.1978906875e-03 9.1290779531e-04 1.1372924060e-01)	(-3.2040861079e-03 8.8751829860e-04 1.1393190871e-01)	(6.1954203801e-06 2.5389496710e-05 -2.0266810356e-04)
3.2410000000e+03	(-3.1978733319e-03 9.1285158688e-04 1.1372530965e-01)	(-3.2040676142e-03 8.8746497857e-04 1.1392794966e-01)	(6.1942822873e-06 2.5386608312e-05 -2.0264001400e-04)
3.2420000000e+03	(-3.1978563229e-03 9.1279555507e-04 1.1372139108e-01)	(-3.2040494679e-03 8.8741183189e-04 1.1392400302e-01)	(6.1931449878e-06 2.5383723172e-05 -2.0261194316e-04)
3.2430000000e+03	(-3.1978393459e-03 9.1273965354e-04 1.1371748908e-01)	(-3.2040313544e-03 8.8735881225e-04 1.1392007297e-01)	(6.1920084811e-06 2.5380841289e-05 -2.0258389108e-04)
3.2440000000e+03	(-3.1978225344e-03 9.1268380969e-04 1.1371359386e-01)	(-3.2040134071e-03 8.8730584703e-04 1.1391614972e-01)	(6.1908727670e-06 2.5377962661e-05 -2.0255585784e-04)
3.2450000000e+03	(-3.1978063098e-03 9.1262821955e-04 1.1370972439e-01)	(-3.2039960476e-03 8.8725313226e-04 1.1391225224e-01)	(6.1897378416e-06 2.5375087286e-05 -2.0252784343e-04)
3.2460000000e+03	(-3.1977897124e-03 9.1257256404e-04 1.1370584499e-01)	(-3.2039783161e-03 8.8720034888e-04 1.1390834484e-01)	(6.1886037065e-06 2.5372215161e-05 -2.0249984796e-04)
3.2470000000e+03	(-3.1977733459e-03 9.1251697403e-04 1.1370197481e-01)	(-3.2039608163e-03 8.8714762775e-04 1.1390444668e-01)	(6.1874703618e-06 2.5369346286e-05 -2.0247187135e-04)
3.2480000000e+03	(-3.1977569826e-03 9.1246148364e-04 1.1369811394e-01)	(-3.2039433218e-03 8.8709500014e-04 1.1390055790e-01)	(6.1863392610e-06 2.5366483501e-05 -2.0244395808e-04)
3.2490000000e+03	(-3.1977408249e-03 9.1240611376e-04 1.1369426404e-01)	(-3.2039260338e-03 8.8704248978e-04 1.1389668011e-01)	(6.1852089601e-06 2.5363623982e-05 -2.0241606386e-04)
3.2500000000e+03	(-3.1977243455e-03 9.1235059076e-04 1.1369039078e-01)	(-3.2039084250e-03 8.8698982305e-04 1.1389277897e-01)	(6.1840794485e-06 2.5360767713e-05 -2.0238818842e-04)
3.2510000000e+03	(-3.1977083527e-03 9.1229540941e-04 1.1368655770e-01)	(-3.2038913034e-03 8.8693749471e-04 1.1388891803e-01)	(6.1829507275e-06 2.5357914698e-05 -2.0236033175e-04)
3.2520000000e+03	(-3.1976923043e-03 9.1224014118e-04 1.1368270845e-01)	(-3.2038741271e-03 8.8688507624e-04 1.1388504095e-01)	(6.1818227964e-06 2.5355064936e-05 -2.0233249384e-04)
3.2530000000e+03	(-3.1976766537e-03 9.1218507717e-04 1.1367888200e-01)	(-3.2038573493e-03 8.8683285874e-04 1.1388118668e-01)	(6.1806956601e-06 2.5352218434e-05 -2.0230467486e-04)
3.2540000000e+03	(-3.1976603976e-03 9.1213001986e-04 1.1367504689e-01)	(-3.2038399669e-03 8.8678064466e-04 1.1387732376e-01)	(6.1795693242e-06 2.5349375202e-05 -2.0227687496e-04)
3.2550000000e+03	(-3.1976448595e-03 9.1207515918e-04 1.1367123724e-01)	(-3.2038233033e-03 8.8672862395e-04 1.1387348633e-01)	(6.1784437831e-06 2.5346535230e-05 -2.0224909402e-04)
3.2560000000e+03	(-3.1976291378e-03 9.1202029833e-04 1.1366742363e-01)	(-3.2038064569e-03 8.8667659982e-04 1.1386964496e-01)	(6.1773190351e-06 2.5343698508e-05 -2.0222133199e-04)
3.2570000000e+03	(-3.1976136268e-03 9.1196552342e-04 1.1366361914e-01)	(-3.2037898218e-03 8.8662465838e-04 1.1386581273e-01)	(6.1761950788e-06 2.5340865039e-05 -2.0219358890e-04)
3.2580000000e+03	(-3.1975980537e-03 9.1191077799e-04 1.1365981406e-01)	(-3.2037731256e-03 8.8657274316e-04 1.1386197992e-01)	(6.1750719157e-06 2.5338034826e-05 -2.0216586483e-04)
3.2590000000e+03	(-3.1975825401e-03 9.1185611145e-04 1.1365601458e-01)	(-3.2037564897e-03 8.8652090357e-04 1.1385815274e-01)	(6.1739495518e-06 2.5335207873e-05 -2.0213815977e-04)
3.2600000000e+03	(-3.1975668952e-03 9.1180142319e-04 1.1365221085e-01)	(-3.2037397232e-03 8.8646903900e-04 1.1385432132e-01)	(6.1728279890e-06 2.5332384190e-05 -2.0211047376e-04)
3.2610000000e+03	(-3.1975511069e-03 9.1174671718e-04 1.1364840178e-01)	(-3.2037228142e-03 8.8641715341e-04 1.1385048459e-01)	(6.1717072378e-06 2.5329563769e-05 -2.0208280682e-04)
3.2620000000e+03	(-3.1975358313e-03 9.1169226606e-04 1.1364462055e-01)	(-3.2037064186e-03 8.8636551947e-04 1.1384667571e-01)	(6.1705872737e-06 2.5326746594e-05 -2.0205515890e-04)
3.2630000000e+03	(-3.1975206719e-03 9.1163790233e-04 1.1364084836e-01)	(-3.2036901400e-03 8.8631396967e-04 1.1384287589e-01)	(6.1694680942e-06 2.5323932664e-05 -2.0202752996e-04)
3.2640000000e+03	(-3.1975055383e-03 9.1158358730e-04 1.1363707874e-01)	(-3.2036738880e-03 8.8626246532e-04 1.1383907866e-01)	(6.1683497052e-06 2.5321121983e-05 -2.0199991998e-04)
3.2650000000e+03	(-3.1974905683e-03 9.1152937284e-04 1.1363331948e-01)	(-3.2036578004e-03 8.8621105829e-04 1.1383529181e-01)	(6.1672321106e-06 2.5318314551e-05 -2.0197232910e-04)
3.2660000000e+03	(-3.1974756757e-03 9.1147522961e-04 1.1362956539e-01)	(-3.2036417910e-03 8.8615971925e-04 1.1383151015e-01)	(6.1661153096e-06 2.5315510367e-05 -2.0194475729e-04)
3.2670000000e+03	(-3.1974608203e-03 9.1142114278e-04 1.1362581464e-01)	(-3.2036258196e-03 8.8610843335e-04 1.1382773184e-01)	(6.1649993008e-06 2.5312709429e-05 -2.0191720456e-04)
3.2680000000e+03	(-3.1974460286e-03 9.1136713199e-04 1.1362206987e-01)	(-3.2036099126e-03 8.8605722025e-04 1.1382395955e-01)	(6.1638840830e-06 2.5309911737e-05 -2.0188967089e-04)
3.2690000000e+03	(-3.1974312887e-03 9.1131316553e-04 1.1361832678e-01)	(-3.2035940584e-03 8.8600604824e-04 1.1382018894e-01)	(6.1627696557e-06 2.5307117289e-05 -2.0186215631e-04)
3.2700000000e+03	(-3.1974166324e-03 9.1125927833e-04 1.1361459135e-01)	(-3.2035782884e-03 8.8595495225e-04 1.1381642601e-01)	(6.1616560179e-06 2.5304326085e-05 -2.0183466077e-04)
3.2710000000e+03	(-3.1974020485e-03 9.1120545705e-04 1.1361086061e-01)	(-3.2035625917e-03 8.8590391892e-04 1.1381266780e-01)	(6.1605431689e-06 2.5301538125e-05 -2.0180718428e-04)
3.2720000000e+03	(-3.1973875859e-03 9.1115172783e-04 1.1360713871e-01)	(-3.2035470170e-03 8.8585297443e-04 1.1380891843e-01)	(6.1594311079e-06 2.5298753407e-05 -2.0177972684e-04)
3.2730000000e+03	(-3.1973731130e-03 9.1109803914e-04 1.1360341780e-01)	(-3.2035314328e-03 8.8580206721e-04 1.1380517009e-01)	(6.1583198461e-06 2.5295971930e-05 -2.0175228950e-04)
3.2740000000e+03	(-3.1973588408e-03 9.1104450565e-04 1.1359970963e-01)	(-3.2035160502e-03 8.8575131195e-04 1.1380143450e-01)	(6.1572093897e-06 2.5293193704e-05 -2.0172487260e-04)
3.2750000000e+03	(-3.1973447134e-03 9.1099098629e-04 1.1359601058e-01)	(-3.2035008131e-03 8.8570056759e-04 1.1379770806e-01)	(6.1560997168e-06 2.5290418699e-05 -2.0169747509e-04)
3.2760000000e+03	(-3.1973304966e-03 9.1093757365e-04 1.1359230646e-01)	(-3.2034854875e-03 8.8564992670e-04 1.1379397656e-01)	(6.1549908471e-06 2.5287646947e-05 -2.0167009782e-04)
3.2770000000e+03	(-3.1973163977e-03 9.1088422819e-04 1.1358861357e-01)	(-3.2034702805e-03 8.8559934975e-04 1.1379025631e-01)	(6.1538827764e-06 2.5284878448e-05 -2.0164274035e-04)
3.2780000000e+03	(-3.1973023421e-03 9.1083088225e-04 1.1358491992e-01)	(-3.2034551176e-03 8.8554876907e-04 1.1378653533e-01)	(6.1527754916e-06 2.5282113179e-05 -2.0161540218e-04)
3.2790000000e+03	(-3.1972883990e-03 9.1077761700e-04 1.1358123216e-01)	(-3.2034400680e-03 8.8549826586e-04 1.1378282024e-01)	(6.1516689899e-06 2.5279351135e-05 -2.0158808325e-04)
3.2800000000e+03	(-3.1972743413e-03 9.1072435513e-04 1.1357754146e-01)	(-3.2034249045e-03 8.8544776280e-04 1.1377910225e-01)	(6.1505632678e-06 2.5276592329e-05 -2.0156078280e-04)
3.2810000000e+03	(-3.1972604622e-03 9.1067121601e-04 1.1357386408e-01)	(-3.2034099205e-03 8.8539737925e-04 1.1377539758e-01)	(6.1494583257e-06 2.5273836762e-05 -2.0153350085e-04)
3.2820000000e+03	(-3.1972466536e-03 9.1061816168e-04 1.1357019398e-01)	(-3.2033950078e-03 8.8534707725e-04 1.1377170021e-01)	(6.1483541656e-06 2.5271084427e-05 -2.0150623771e-04)
3.2830000000e+03	(-3.1972330016e-03 9.1056520377e-04 1.1356653337e-01)	(-3.2033802524e-03 8.8529686845e-04 1.1376801236e-01)	(6.1472507883e-06 2.5268335323e-05 -2.0147899354e-04)
3.2840000000e+03	(-3.1972195965e-03 9.1051238588e-04 1.1356288603e-01)	(-3.2033657447e-03 8.8524679644e-04 1.1376433780e-01)	(6.1461481940e-06 2.5265589446e-05 -2.0145176841e-04)
3.2850000000e+03	(-3.1972059131e-03 9.1045946388e-04 1.1355922381e-01)	(-3.2033509595e-03 8.8519661708e-04 1.1376064837e-01)	(6.1450463835e-06 2.5262846798e-05 -2.0142456240e-04)
3.2860000000e+03	(-3.1971926288e-03 9.1040676320e-04 1.1355558659e-01)	(-3.2033365741e-03 8.8514665582e-04 1.1375698397e-01)	(6.1439453558e-06 2.5260107377e-05 -2.0139737553e-04)
3.2870000000e+03	(-3.1971792510e-03 9.1035404844e-04 1.1355194452e-01)	(-3.2033220961e-03 8.8509667726e-04 1.1375331472e-01)	(6.1428451111e-06 2.5257371181e-05 -2.0137020783e-04)
3.2880000000e+03	(-3.1971660802e-03 9.1030146228e-04 1.1354831541e-01)	(-3.2033078258e-03 8.8504682407e-04 1.1374965847e-01)	(6.1417456487e-06 2.5254638211e-05 -2.0134305930e-04)
3.2890000000e+03	(-3.1971529854e-03 9.1024894635e-04 1.1354469187e-01)	(-3.2032936324e-03 8.8499703789e-04 1.1374600780e-01)	(6.1406469692e-06 2.5251908463e-05 -2.0131592998e-04)
3.2900000000e+03	(-3.1971399857e-03 9.1019650186e-04 1.1354107411e-01)	(-3.2032795347e-03 8.8494731903e-04 1.1374236293e-01)	(6.1395490444e-06 2.5249182831e-05 -2.0128882091e-04)
3.2910000000e+03	(-3.1971270842e-03 9.1014413773e-04 1.1353746300e-01)	(-3.2032655360e-03 8.8489767515e-04 1.1373872473e-01)	(6.1384518344e-06 2.5246462576e-05 -2.0126173355e-04)
3.2920000000e+03	(-3.1971143189e-03 9.1009185604e-04 1.1353385974e-01)	(-3.2032516743e-03 8.8484811052e-04 1.1373509440e-01)	(6.1373554055e-06 2.5243745523e-05 -2.0123466535e-04)
3.2930000000e+03	(-3.1971016410e-03 9.1003956129e-04 1.1353025577e-01)	(-3.2032379008e-03 8.8479852962e-04 1.1373146339e-01)	(6.1362597572e-06 2.5241031671e-05 -2.0120761632e-04)
3.2940000000e+03	(-3.1970887602e-03 9.0998742160e-04 1.1352665928e-01)	(-3.2032239251e-03 8.8474910058e-04 1.1372783987e-01)	(6.1351648909e-06 2.5238321023e-05 -2.0118058648e-04)
3.2950000000e+03	(-3.1970762617e-03 9.0993537295e-04 1.1352307575e-01)	(-3.2032103325e-03 8.8469975937e-04 1.1372422933e-01)	(6.1340708116e-06 2.5235613581e-05 -2.0115357601e-04)
3.2960000000e+03	(-3.1970641432e-03 9.0988342711e-04 1.1351950308e-01)	(-3.2031971207e-03 8.8465051776e-04 1.1372062966e-01)	(6.1329775260e-06 2.5232909347e-05 -2.0112658517e-04)
3.2970000000e+03	(-3.1970518054e-03 9.0983149163e-04 1.1351592632e-01)	(-3.2031836904e-03 8.8460128331e-04 1.1371702593e-01)	(6.1318850228e-06 2.5230208322e-05 -2.0109961358e-04)
3.2980000000e+03	(-3.1970393577e-03 9.0977961553e-04 1.1351235342e-01)	(-3.2031701511e-03 8.8455210502e-04 1.1371342608e-01)	(6.1307933082e-06 2.5227510506e-05 -2.0107266139e-04)
3.2990000000e+03	(-3.1970270306e-03 9.0972779388e-04 1.1350878493e-01)	(-3.2031567330e-03 8.8450297798e-04 1.1370983066e-01)	(6.1297023772e-06 2.5224815898e-05 -2.0104572853e-04)
3.3000000000e+03	(-3.1970148731e-03 9.0967606368e-04 1.1350522616e-01)	(-3.2031434854e-03 8.8445393918e-04 1.1370624498e-01)	(6.1286122370e-06 2.5222124495e-05 -2.0101881528e-04)
3.3010000000e+03	(-3.1970028389e-03 9.0962443580e-04 1.1350167852e-01)	(-3.2031303618e-03 8.8440499951e-04 1.1370267044e-01)	(6.1275228823e-06 2.5219436295e-05 -2.0099192153e-04)
3.3020000000e+03	(-3.1969908613e-03 9.0957288282e-04 1.1349813764e-01)	(-3.2031172956e-03 8.8435613152e-04 1.1369910269e-01)	(6.1264343027e-06 2.5216751298e-05 -2.0096504694e-04)
3.3030000000e+03	(-3.1969788191e-03 9.0952136119e-04 1.1349459471e-01)	(-3.2031041656e-03 8.8430729168e-04 1.1369553290e-01)	(6.1253464970e-06 2.5214069510e-05 -2.0093819148e-04)
3.3040000000e+03	(-3.1969669336e-03 9.0946996195e-04 1.1349106420e-01)	(-3.2030911930e-03 8.8425857102e-04 1.1369197555e-01)	(6.1242594692e-06 2.5211390936e-05 -2.0091135524e-04)
3.3050000000e+03	(-3.1969550059e-03 9.0941854946e-04 1.1348752884e-01)	(-3.2030781791e-03 8.8420983389e-04 1.1368841337e-01)	(6.1231732216e-06 2.5208715568e-05 -2.0088453835e-04)
3.3060000000e+03	(-3.1969431041e-03 9.0936719613e-04 1.1348399689e-01)	(-3.2030651918e-03 8.8416115272e-04 1.1368485463e-01)	(6.1220877572e-06 2.5206043405e-05 -2.0085774092e-04)
3.3070000000e+03	(-3.1969310472e-03 9.0931584093e-04 1.1348046375e-01)	(-3.2030520503e-03 8.8411246649e-04 1.1368129471e-01)	(6.1210030779e-06 2.5203374448e-05 -2.0083096300e-04)
3.3080000000e+03	(-3.1969196096e-03 9.0926467491e-04 1.1347695161e-01)	(-3.2030395288e-03 8.8406396621e-04 1.1367775581e-01)	(6.1199191784e-06 2.5200708709e-05 -2.0080420449e-04)
3.3090000000e+03	(-3.1969079993e-03 9.0921354011e-04 1.1347344008e-01)	(-3.2030268353e-03 8.8401549395e-04 1.1367421754e-01)	(6.1188360522e-06 2.5198046166e-05 -2.0077746517e-04)
3.3100000000e+03	(-3.1968963363e-03 9.0916243482e-04 1.1346992623e-01)	(-3.2030140910e-03 8.8396704620e-04 1.1367067701e-01)	(6.1177546301e-06 2.5195388617e-05 -2.0075077366e-04)
3.3110000000e+03	(-3.1968848386e-03 9.0911143269e-04 1.1346642210e-01)	(-3.2030015131e-03 8.8391869735e-04 1.1366714622e-01)	(6.1166745369e-06 2.5192735334e-05 -2.0072411848e-04)
3.3120000000e+03	(-3.1968734234e-03 9.0906051448e-04 1.1346292682e-01)	(-3.2029890186e-03 8.8387042923e-04 1.1366362430e-01)	(6.1155952217e-06 2.5190085250e-05 -2.0069748272e-04)
3.3130000000e+03	(-3.1968621055e-03 9.0900966918e-04 1.1345943732e-01)	(-3.2029766221e-03 8.8382223081e-04 1.1366010819e-01)	(6.1145166849e-06 2.5187438365e-05 -2.0067086634e-04)
3.3140000000e+03	(-3.1968509199e-03 9.0895889873e-04 1.1345595465e-01)	(-3.2029643588e-03 8.8377410405e-04 1.1365659892e-01)	(6.1134389259e-06 2.5184794680e-05 -2.0064426934e-04)
3.3150000000e+03	(-3.1968398224e-03 9.0890819503e-04 1.1345247770e-01)	(-3.2029521843e-03 8.8372604084e-04 1.1365309539e-01)	(6.1123619428e-06 2.5182154197e-05 -2.0061769156e-04)
3.3160000000e+03	(-3.1968287668e-03 9.0885754100e-04 1.1344900337e-01)	(-3.2029400525e-03 8.8367802408e-04 1.1364959450e-01)	(6.1112857371e-06 2.5179516914e-05 -2.0059113311e-04)
3.3170000000e+03	(-3.1968177942e-03 9.0880696062e-04 1.1344553615e-01)	(-3.2029280045e-03 8.8363007778e-04 1.1364610075e-01)	(6.1102103106e-06 2.5176882834e-05 -2.0056459416e-04)
3.3180000000e+03	(-3.1968068435e-03 9.0875641935e-04 1.1344207089e-01)	(-3.2029159791e-03 8.8358216740e-04 1.1364260896e-01)	(6.1091356652e-06 2.5174251951e-05 -2.0053807479e-04)
3.3190000000e+03	(-3.1967958628e-03 9.0870587396e-04 1.1343859937e-01)	(-3.2029039246e-03 8.8353424969e-04 1.1363911094e-01)	(6.1080618021e-06 2.5171624270e-05 -2.0051157507e-04)
3.3200000000e+03	(-3.1967850776e-03 9.0865545429e-04 1.1343514272e-01)	(-3.2028920663e-03 8.8348645450e-04 1.1363562781e-01)	(6.1069887200e-06 2.5168999791e-05 -2.0048509495e-04)
3.3210000000e+03	(-3.1967745810e-03 9.0860518555e-04 1.1343170452e-01)	(-3.2028804974e-03 8.8343880704e-04 1.1363216316e-01)	(6.1059164175e-06 2.5166378511e-05 -2.0045863441e-04)
3.3220000000e+03	(-3.1967641058e-03 9.0855493489e-04 1.1342826145e-01)	(-3.2028689507e-03 8.8339117446e-04 1.1362869364e-01)	(6.1048448957e-06 2.5163760426e-05 -2.0043219363e-04)
3.3230000000e+03	(-3.1967530806e-03 9.0850466395e-04 1.1342481130e-01)	(-3.2028568548e-03 8.8334351842e-04 1.1362521707e-01)	(6.1037741536e-06 2.5161145530e-05 -2.0040577270e-04)
3.3240000000e+03	(-3.1967430176e-03 9.0845451468e-04 1.1342138525e-01)	(-3.2028457218e-03 8.8329598084e-04 1.1362176462e-01)	(6.1027041960e-06 2.5158533836e-05 -2.0037937187e-04)
3.3250000000e+03	(-3.1967320291e-03 9.0840437674e-04 1.1341794783e-01)	(-3.2028336641e-03 8.8324845140e-04 1.1361830083e-01)	(6.1016350203e-06 2.5155925338e-05 -2.0035299091e-04)
3.3260000000e+03	(-3.1967224881e-03 9.0835451335e-04 1.1341454653e-01)	(-3.2028230548e-03 8.8320119331e-04 1.1361487316e-01)	(6.1005666285e-06 2.5153320045e-05 -2.0032662992e-04)
3.3270000000e+03	(-3.1967117282e-03 9.0830452225e-04 1.1341112200e-01)	(-3.2028112272e-03 8.8315380431e-04 1.1361142229e-01)	(6.0994990167e-06 2.5150717946e-05 -2.0030028863e-04)
3.3280000000e+03	(-3.1967016826e-03 9.0825468197e-04 1.1340771404e-01)	(-3.2028001148e-03 8.8310656292e-04 1.1360798801e-01)	(6.0984321863e-06 2.5148119043e-05 -2.0027396712e-04)
3.3290000000e+03	(-3.1966906998e-03 9.0820476695e-04 1.1340429107e-01)	(-3.2027880659e-03 8.8305924362e-04 1.1360453874e-01)	(6.0973661355e-06 2.5145523329e-05 -2.0024766529e-04)
3.3300000000e+03	(-3.1966809621e-03 9.0815509769e-04 1.1340089909e-01)	(-3.2027772630e-03 8.8301216688e-04 1.1360112048e-01)	(6.0963008676e-06 2.5142930810e-05 -2.0022138334e-04)
3.3310000000e+03	(-3.1966714461e-03 9.0810551975e-04 1.1339751792e-01)	(-3.2027666825e-03 8.8296517826e-04 1.1359771304e-01)	(6.0952363816e-06 2.5140341490e-05 -2.0019512124e-04)
3.3320000000e+03	(-3.1966617801e-03 9.0805595427e-04 1.1339413416e-01)	(-3.2027559527e-03 8.8291819890e-04 1.1359430304e-01)	(6.0941726769e-06 2.5137755370e-05 -2.0016887890e-04)
3.3330000000e+03	(-3.1966523431e-03 9.0800648172e-04 1.1339076194e-01)	(-3.2027454529e-03 8.8287130928e-04 1.1359090460e-01)	(6.0931097517e-06 2.5135172440e-05 -2.0014265632e-04)
3.3340000000e+03	(-3.1966425894e-03 9.0795704665e-04 1.1338738493e-01)	(-3.2027346370e-03 8.8282445394e-04 1.1358750138e-01)	(6.0920476074e-06 2.5132592711e-05 -2.0011645352e-04)
3.3350000000e+03	(-3.1966334390e-03 9.0790767857e-04 1.1338402335e-01)	(-3.2027244253e-03 8.8277766240e-04 1.1358411362e-01)	(6.0909862424e-06 2.5130016167e-05 -2.0009027057e-04)
3.3360000000e+03	(-3.1966240177e-03 9.0785838667e-04 1.1338066072e-01)	(-3.2027139433e-03 8.8273094385e-04 1.1358072483e-01)	(6.0899256574e-06 2.5127442817e-05 -2.0006410746e-04)
3.3370000000e+03	(-3.1966145198e-03 9.0780914461e-04 1.1337730147e-01)	(-3.2027033856e-03 8.8268427195e-04 1.1357733944e-01)	(6.0888658527e-06 2.5124872661e-05 -2.0003796412e-04)
3.3380000000e+03	(-3.1966051646e-03 9.0775997395e-04 1.1337394958e-01)	(-3.2026929714e-03 8.8263766825e-04 1.1357396142e-01)	(6.0878068280e-06 2.5122305695e-05 -2.0001184056e-04)
3.3390000000e+03	(-3.1965960077e-03 9.0771088246e-04 1.1337060534e-01)	(-3.2026827562e-03 8.8259114054e-04 1.1357059108e-01)	(6.0867485839e-06 2.5119741916e-05 -1.9998573684e-04)
3.3400000000e+03	(-3.1965867977e-03 9.0766174869e-04 1.1336725057e-01)	(-3.2026724888e-03 8.8254456736e-04 1.1356721022e-01)	(6.0856911227e-06 2.5117181334e-05 -1.9995965307e-04)
3.3410000000e+03	(-3.1965775532e-03 9.0761269345e-04 1.1336390586e-01)	(-3.2026621876e-03 8.8249806951e-04 1.1356383945e-01)	(6.0846344425e-06 2.5114623936e-05 -1.9993358920e-04)
3.3420000000e+03	(-3.1965692562e-03 9.0756405516e-04 1.1336060455e-01)	(-3.2026528348e-03 8.8245198543e-04 1.1356051210e-01)	(6.0835785404e-06 2.5112069731e-05 -1.9990754518e-04)
3.3430000000e+03	(-3.1965612580e-03 9.0751546902e-04 1.1335731036e-01)	(-3.2026437815e-03 8.8240595030e-04 1.1355719188e-01)	(6.0825234129e-06 2.5109518722e-05 -1.9988152098e-04)
3.3440000000e+03	(-3.1965524000e-03 9.0746670018e-04 1.1335399258e-01)	(-3.2026338691e-03 8.8235972928e-04 1.1355384809e-01)	(6.0814690613e-06 2.5106970897e-05 -1.9985551662e-04)
3.3450000000e+03	(-3.1965444064e-03 9.0741806672e-04 1.1335069375e-01)	(-3.2026248219e-03 8.8231364046e-04 1.1355052328e-01)	(6.0804154908e-06 2.5104426262e-05 -1.9982953232e-04)
3.3460000000e+03	(-3.1965359652e-03 9.0736944914e-04 1.1334739038e-01)	(-3.2026153279e-03 8.8226756433e-04 1.1354719395e-01)	(6.0793627029e-06 2.5101884814e-05 -1.9980356807e-04)
3.3470000000e+03	(-3.1965274179e-03 9.0732089631e-04 1.1334409139e-01)	(-3.2026057286e-03 8.8222154977e-04 1.1354386902e-01)	(6.0783106993e-06 2.5099346545e-05 -1.9977762378e-04)
3.3480000000e+03	(-3.1965191978e-03 9.0727246218e-04 1.1334080248e-01)	(-3.2025964572e-03 8.8217565071e-04 1.1354055418e-01)	(6.0772594764e-06 2.5096811469e-05 -1.9975169943e-04)
3.3490000000e+03	(-3.1965109740e-03 9.0722408879e-04 1.1333752089e-01)	(-3.2025871830e-03 8.8212980921e-04 1.1353724668e-01)	(6.0762090339e-06 2.5094279578e-05 -1.9972579503e-04)
3.3500000000e+03	(-3.1965029124e-03 9.0717577714e-04 1.1333424545e-01)	(-3.2025780718e-03 8.8208402627e-04 1.1353394536e-01)	(6.0751593733e-06 2.5091750869e-05 -1.9969991060e-04)
3.3510000000e+03	(-3.1964947547e-03 9.0712747169e-04 1.1333096536e-01)	(-3.2025688652e-03 8.8203824635e-04 1.1353063940e-01)	(6.0741104928e-06 2.5089225342e-05 -1.9967404617e-04)
