# Force          
# CofR           : (0.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
#                
# Time           	(total_x total_y total_z)	(pressure_x pressure_y pressure_z)	(viscous_x viscous_y viscous_z)
5.6820000000e+03	(1.7570112714e-01 6.5468602753e-01 -9.9417001196e-20)	(1.7106695967e-01 6.5570984857e-01 -9.9575640997e-20)	(4.6341674623e-03 -1.0238210461e-03 1.5863980159e-22)
5.6830000000e+03	(1.7570080581e-01 6.5469059759e-01 -9.9416121806e-20)	(1.7106667332e-01 6.5571440102e-01 -9.9574747990e-20)	(4.6341324860e-03 -1.0238034304e-03 1.5862618367e-22)
5.6840000000e+03	(1.7570048469e-01 6.5469516376e-01 -9.9415242851e-20)	(1.7106638715e-01 6.5571894959e-01 -9.9573855457e-20)	(4.6340975412e-03 -1.0237858319e-03 1.5861260587e-22)
5.6850000000e+03	(1.7570016379e-01 6.5469972603e-01 -9.9414364326e-20)	(1.7106610117e-01 6.5572349428e-01 -9.9572963394e-20)	(4.6340626278e-03 -1.0237682506e-03 1.5859906818e-22)
5.6860000000e+03	(1.7569984310e-01 6.5470428441e-01 -9.9413486239e-20)	(1.7106581536e-01 6.5572803510e-01 -9.9572071810e-20)	(4.6340277459e-03 -1.0237506864e-03 1.5858557048e-22)
5.6870000000e+03	(1.7569952261e-01 6.5470883888e-01 -9.9412608595e-20)	(1.7106552972e-01 6.5573257202e-01 -9.9571180708e-20)	(4.6339928954e-03 -1.0237331394e-03 1.5857211265e-22)
5.6880000000e+03	(1.7569920236e-01 6.5471338951e-01 -9.9411731375e-20)	(1.7106524428e-01 6.5573710512e-01 -9.9570290069e-20)	(4.6339580762e-03 -1.0237156095e-03 1.5855869468e-22)
5.6890000000e+03	(1.7569888196e-01 6.5471793584e-01 -9.9410854477e-20)	(1.7106495868e-01 6.5574163394e-01 -9.9569399794e-20)	(4.6339232882e-03 -1.0236980966e-03 1.5854531631e-22)
5.6900000000e+03	(1.7569856192e-01 6.5472247830e-01 -9.9409978061e-20)	(1.7106467339e-01 6.5574615890e-01 -9.9568510039e-20)	(4.6338885316e-03 -1.0236806008e-03 1.5853197786e-22)
5.6910000000e+03	(1.7569824226e-01 6.5472701724e-01 -9.9409102167e-20)	(1.7106438845e-01 6.5575068036e-01 -9.9567620846e-20)	(4.6338538061e-03 -1.0236631220e-03 1.5851867908e-22)
5.6920000000e+03	(1.7569792281e-01 6.5473155229e-01 -9.9408226698e-20)	(1.7106410369e-01 6.5575519795e-01 -9.9566732118e-20)	(4.6338191117e-03 -1.0236456602e-03 1.5850541986e-22)
5.6930000000e+03	(1.7569760343e-01 6.5473608263e-01 -9.9407351420e-20)	(1.7106381899e-01 6.5575971085e-01 -9.9565843618e-20)	(4.6337844485e-03 -1.0236282154e-03 1.5849219810e-22)
5.6940000000e+03	(1.7569728449e-01 6.5474061037e-01 -9.9406476933e-20)	(1.7106353467e-01 6.5576422116e-01 -9.9564955952e-20)	(4.6337498163e-03 -1.0236107874e-03 1.5847901820e-22)
5.6950000000e+03	(1.7569696561e-01 6.5474513349e-01 -9.9405602687e-20)	(1.7106325040e-01 6.5576872687e-01 -9.9564068563e-20)	(4.6337152151e-03 -1.0235933764e-03 1.5846587635e-22)
5.6960000000e+03	(1.7569664671e-01 6.5474965151e-01 -9.9404728527e-20)	(1.7106296606e-01 6.5577322749e-01 -9.9563181298e-20)	(4.6336806449e-03 -1.0235759823e-03 1.5845277100e-22)
5.6970000000e+03	(1.7569632838e-01 6.5475416769e-01 -9.9403855358e-20)	(1.7106268227e-01 6.5577772630e-01 -9.9562295066e-20)	(4.6336461057e-03 -1.0235586050e-03 1.5843970887e-22)
5.6980000000e+03	(1.7569601027e-01 6.5475867994e-01 -9.9402982598e-20)	(1.7106239867e-01 6.5578222118e-01 -9.9561409284e-20)	(4.6336115972e-03 -1.0235412445e-03 1.5842668606e-22)
5.6990000000e+03	(1.7569569232e-01 6.5476318802e-01 -9.9402110202e-20)	(1.7106211520e-01 6.5578671193e-01 -9.9560523904e-20)	(4.6335771197e-03 -1.0235239008e-03 1.5841370187e-22)
5.7000000000e+03	(1.7569537454e-01 6.5476769209e-01 -9.9401238194e-20)	(1.7106183187e-01 6.5579119866e-01 -9.9559638950e-20)	(4.6335426728e-03 -1.0235065738e-03 1.5840075631e-22)
5.7010000000e+03	(1.7569505664e-01 6.5477219168e-01 -9.9400367829e-20)	(1.7106154839e-01 6.5579568094e-01 -9.9558755679e-20)	(4.6335082568e-03 -1.0234892636e-03 1.5838785064e-22)
5.7020000000e+03	(1.7569473850e-01 6.5477668657e-01 -9.9399498197e-20)	(1.7106126463e-01 6.5580015854e-01 -9.9557873180e-20)	(4.6334738714e-03 -1.0234719702e-03 1.5837498368e-22)
5.7030000000e+03	(1.7569442064e-01 6.5478117818e-01 -9.9398627872e-20)	(1.7106098112e-01 6.5580463287e-01 -9.9556990027e-20)	(4.6334395167e-03 -1.0234546934e-03 1.5836215444e-22)
5.7040000000e+03	(1.7569410315e-01 6.5478566655e-01 -9.9397757897e-20)	(1.7106069796e-01 6.5580910398e-01 -9.9556107261e-20)	(4.6334051926e-03 -1.0234374333e-03 1.5834936409e-22)
5.7050000000e+03	(1.7569378591e-01 6.5479015103e-01 -9.9396888232e-20)	(1.7106041501e-01 6.5581357121e-01 -9.9555224844e-20)	(4.6333708991e-03 -1.0234201899e-03 1.5833661225e-22)
5.7060000000e+03	(1.7569346892e-01 6.5479463186e-01 -9.9396018960e-20)	(1.7106013229e-01 6.5581803483e-01 -9.9554342859e-20)	(4.6333366361e-03 -1.0234029630e-03 1.5832389903e-22)
5.7070000000e+03	(1.7569315219e-01 6.5479910901e-01 -9.9395150081e-20)	(1.7105984979e-01 6.5582249477e-01 -9.9553461305e-20)	(4.6333024035e-03 -1.0233857528e-03 1.5831122429e-22)
5.7080000000e+03	(1.7569283569e-01 6.5480358243e-01 -9.9394281606e-20)	(1.7105956749e-01 6.5582695099e-01 -9.9552580194e-20)	(4.6332682013e-03 -1.0233685590e-03 1.5829858796e-22)
5.7090000000e+03	(1.7569251940e-01 6.5480805209e-01 -9.9393413445e-20)	(1.7105928537e-01 6.5583140347e-01 -9.9551699435e-20)	(4.6332340295e-03 -1.0233513818e-03 1.5828599003e-22)
5.7100000000e+03	(1.7569220335e-01 6.5481251799e-01 -9.9392545702e-20)	(1.7105900347e-01 6.5583585221e-01 -9.9550819132e-20)	(4.6331998880e-03 -1.0233342211e-03 1.5827343006e-22)
5.7110000000e+03	(1.7569188751e-01 6.5481698006e-01 -9.9391678393e-20)	(1.7105872173e-01 6.5584029714e-01 -9.9549939301e-20)	(4.6331657768e-03 -1.0233170768e-03 1.5826090829e-22)
5.7120000000e+03	(1.7569157187e-01 6.5482143832e-01 -9.9390811501e-20)	(1.7105844018e-01 6.5584473827e-01 -9.9549059926e-20)	(4.6331316957e-03 -1.0232999490e-03 1.5824842481e-22)
5.7130000000e+03	(1.7569125645e-01 6.5482589278e-01 -9.9389945043e-20)	(1.7105815880e-01 6.5584917561e-01 -9.9548181022e-20)	(4.6330976449e-03 -1.0232828376e-03 1.5823597915e-22)
5.7140000000e+03	(1.7569094123e-01 6.5483034343e-01 -9.9389079006e-20)	(1.7105787761e-01 6.5585360917e-01 -9.9547302578e-20)	(4.6330636241e-03 -1.0232657425e-03 1.5822357155e-22)
5.7150000000e+03	(1.7569062623e-01 6.5483479029e-01 -9.9388213396e-20)	(1.7105759659e-01 6.5585803895e-01 -9.9546424598e-20)	(4.6330296335e-03 -1.0232486638e-03 1.5821120181e-22)
5.7160000000e+03	(1.7569031142e-01 6.5483923328e-01 -9.9387348216e-20)	(1.7105731575e-01 6.5586246488e-01 -9.9545547086e-20)	(4.6329956728e-03 -1.0232316014e-03 1.5819886953e-22)
5.7170000000e+03	(1.7568999683e-01 6.5484367248e-01 -9.9386483476e-20)	(1.7105703509e-01 6.5586688704e-01 -9.9544670051e-20)	(4.6329617422e-03 -1.0232145553e-03 1.5818657473e-22)
5.7180000000e+03	(1.7568968245e-01 6.5484810790e-01 -9.9385619160e-20)	(1.7105675461e-01 6.5587130543e-01 -9.9543793478e-20)	(4.6329278415e-03 -1.0231975255e-03 1.5817431775e-22)
5.7190000000e+03	(1.7568936828e-01 6.5485253953e-01 -9.9384755266e-20)	(1.7105647431e-01 6.5587572005e-01 -9.9542917364e-20)	(4.6328939707e-03 -1.0231805120e-03 1.5816209852e-22)
5.7200000000e+03	(1.7568905430e-01 6.5485696737e-01 -9.9383891800e-20)	(1.7105619417e-01 6.5588013089e-01 -9.9542041717e-20)	(4.6328601297e-03 -1.0231635146e-03 1.5814991711e-22)
5.7210000000e+03	(1.7568874060e-01 6.5486139156e-01 -9.9383028846e-20)	(1.7105591428e-01 6.5588453809e-01 -9.9541166620e-20)	(4.6328263184e-03 -1.0231465334e-03 1.5813777385e-22)
5.7220000000e+03	(1.7568842706e-01 6.5486581180e-01 -9.9382166249e-20)	(1.7105563452e-01 6.5588894137e-01 -9.9540291917e-20)	(4.6327925368e-03 -1.0231295683e-03 1.5812566755e-22)
5.7230000000e+03	(1.7568811362e-01 6.5487022783e-01 -9.9381304035e-20)	(1.7105535484e-01 6.5589334045e-01 -9.9539417633e-20)	(4.6327587849e-03 -1.0231126193e-03 1.5811359782e-22)
5.7240000000e+03	(1.7568780021e-01 6.5487463939e-01 -9.9380442165e-20)	(1.7105507514e-01 6.5589773507e-01 -9.9538543730e-20)	(4.6327250626e-03 -1.0230956865e-03 1.5810156524e-22)
5.7250000000e+03	(1.7568748523e-01 6.5487904311e-01 -9.9379581414e-20)	(1.7105479386e-01 6.5590212188e-01 -9.9537670983e-20)	(4.6326913700e-03 -1.0230787697e-03 1.5808956918e-22)
5.7260000000e+03	(1.7568717276e-01 6.5488344886e-01 -9.9378720143e-20)	(1.7105451505e-01 6.5590651073e-01 -9.9536797756e-20)	(4.6326577070e-03 -1.0230618690e-03 1.5807761280e-22)
5.7270000000e+03	(1.7568685932e-01 6.5488784728e-01 -9.9377860903e-20)	(1.7105423525e-01 6.5591089227e-01 -9.9535926596e-20)	(4.6326240735e-03 -1.0230449844e-03 1.5806569296e-22)
5.7280000000e+03	(1.7568654613e-01 6.5489224495e-01 -9.9377001661e-20)	(1.7105395566e-01 6.5591527307e-01 -9.9535055471e-20)	(4.6325904696e-03 -1.0230281158e-03 1.5805380981e-22)
5.7290000000e+03	(1.7568623360e-01 6.5489663760e-01 -9.9376141508e-20)	(1.7105367670e-01 6.5591964886e-01 -9.9534183470e-20)	(4.6325568950e-03 -1.0230112631e-03 1.5804196210e-22)
5.7300000000e+03	(1.7568592037e-01 6.5490102358e-01 -9.9375283161e-20)	(1.7105339702e-01 6.5592401801e-01 -9.9533313316e-20)	(4.6325233499e-03 -1.0229944265e-03 1.5803015472e-22)
5.7310000000e+03	(1.7568560736e-01 6.5490540660e-01 -9.9374424595e-20)	(1.7105311752e-01 6.5592838421e-01 -9.9532442982e-20)	(4.6324898342e-03 -1.0229776058e-03 1.5801838730e-22)
5.7320000000e+03	(1.7568529529e-01 6.5490978710e-01 -9.9373567136e-20)	(1.7105283894e-01 6.5593274790e-01 -9.9531573783e-20)	(4.6324563478e-03 -1.0229608011e-03 1.5800664687e-22)
5.7330000000e+03	(1.7568498337e-01 6.5491416384e-01 -9.9372709986e-20)	(1.7105256048e-01 6.5593710785e-01 -9.9530704930e-20)	(4.6324228908e-03 -1.0229440123e-03 1.5799494390e-22)
5.7340000000e+03	(1.7568467145e-01 6.5491853643e-01 -9.9371853063e-20)	(1.7105228199e-01 6.5594146367e-01 -9.9529836344e-20)	(4.6323894631e-03 -1.0229272394e-03 1.5798328043e-22)
5.7350000000e+03	(1.7568435966e-01 6.5492290514e-01 -9.9370996427e-20)	(1.7105200359e-01 6.5594581562e-01 -9.9528968081e-20)	(4.6323560646e-03 -1.0229104824e-03 1.5797165484e-22)
5.7360000000e+03	(1.7568404810e-01 6.5492727017e-01 -9.9370140161e-20)	(1.7105172540e-01 6.5595016391e-01 -9.9528100227e-20)	(4.6323226952e-03 -1.0228937412e-03 1.5796006570e-22)
5.7370000000e+03	(1.7568373677e-01 6.5493163153e-01 -9.9369284279e-20)	(1.7105144742e-01 6.5595450854e-01 -9.9527232792e-20)	(4.6322893550e-03 -1.0228770158e-03 1.5794851282e-22)
5.7380000000e+03	(1.7568342565e-01 6.5493598915e-01 -9.9368428776e-20)	(1.7105116961e-01 6.5595884946e-01 -9.9526365772e-20)	(4.6322560437e-03 -1.0228603062e-03 1.5793699634e-22)
5.7390000000e+03	(1.7568311473e-01 6.5494034305e-01 -9.9367573654e-20)	(1.7105089197e-01 6.5596318666e-01 -9.9525499170e-20)	(4.6322227615e-03 -1.0228436123e-03 1.5792551605e-22)
5.7400000000e+03	(1.7568280400e-01 6.5494469318e-01 -9.9366718908e-20)	(1.7105061449e-01 6.5596752012e-01 -9.9524632980e-20)	(4.6321895082e-03 -1.0228269341e-03 1.5791407245e-22)
5.7410000000e+03	(1.7568249346e-01 6.5494903956e-01 -9.9365864546e-20)	(1.7105033718e-01 6.5597184983e-01 -9.9523767211e-20)	(4.6321562838e-03 -1.0228102716e-03 1.5790266494e-22)
5.7420000000e+03	(1.7568218313e-01 6.5495338222e-01 -9.9365010586e-20)	(1.7105006004e-01 6.5597617585e-01 -9.9522901879e-20)	(4.6321230883e-03 -1.0227936248e-03 1.5789129352e-22)
5.7430000000e+03	(1.7568187301e-01 6.5495772122e-01 -9.9364157034e-20)	(1.7104978309e-01 6.5598049821e-01 -9.9522036992e-20)	(4.6320899215e-03 -1.0227769935e-03 1.5787995812e-22)
5.7440000000e+03	(1.7568156309e-01 6.5496205646e-01 -9.9363303883e-20)	(1.7104950630e-01 6.5598481683e-01 -9.9521172542e-20)	(4.6320567835e-03 -1.0227603779e-03 1.5786865855e-22)
5.7450000000e+03	(1.7568125331e-01 6.5496638806e-01 -9.9362451129e-20)	(1.7104922963e-01 6.5598913184e-01 -9.9520308523e-20)	(4.6320236742e-03 -1.0227437778e-03 1.5785739425e-22)
5.7460000000e+03	(1.7568094368e-01 6.5497071590e-01 -9.9361598762e-20)	(1.7104895309e-01 6.5599344309e-01 -9.9519444928e-20)	(4.6319905935e-03 -1.0227271933e-03 1.5784616539e-22)
5.7470000000e+03	(1.7568063426e-01 6.5497503993e-01 -9.9360746799e-20)	(1.7104867672e-01 6.5599775055e-01 -9.9518581771e-20)	(4.6319575413e-03 -1.0227106243e-03 1.5783497230e-22)
5.7480000000e+03	(1.7568032516e-01 6.5497936024e-01 -9.9359895288e-20)	(1.7104840064e-01 6.5600205431e-01 -9.9517719103e-20)	(4.6319245177e-03 -1.0226940708e-03 1.5782381524e-22)
5.7490000000e+03	(1.7568001626e-01 6.5498367687e-01 -9.9359044201e-20)	(1.7104812474e-01 6.5600635440e-01 -9.9516856894e-20)	(4.6318915227e-03 -1.0226775327e-03 1.5781269361e-22)
5.7500000000e+03	(1.7567970756e-01 6.5498798977e-01 -9.9358193521e-20)	(1.7104784900e-01 6.5601065078e-01 -9.9515995128e-20)	(4.6318585562e-03 -1.0226610102e-03 1.5780160719e-22)
5.7510000000e+03	(1.7567939905e-01 6.5499229897e-01 -9.9357343255e-20)	(1.7104757343e-01 6.5601494347e-01 -9.9515133811e-20)	(4.6318256181e-03 -1.0226445030e-03 1.5779055595e-22)
5.7520000000e+03	(1.7567909074e-01 6.5499660445e-01 -9.9356493409e-20)	(1.7104729803e-01 6.5601923246e-01 -9.9514272949e-20)	(4.6317927084e-03 -1.0226280112e-03 1.5777953986e-22)
5.7530000000e+03	(1.7567878264e-01 6.5500090623e-01 -9.9355643985e-20)	(1.7104702281e-01 6.5602351777e-01 -9.9513412543e-20)	(4.6317598271e-03 -1.0226115348e-03 1.5776855885e-22)
5.7540000000e+03	(1.7567847475e-01 6.5500520432e-01 -9.9354794983e-20)	(1.7104674777e-01 6.5602779939e-01 -9.9512552595e-20)	(4.6317269741e-03 -1.0225950738e-03 1.5775761283e-22)
5.7550000000e+03	(1.7567816706e-01 6.5500949870e-01 -9.9353946404e-20)	(1.7104647291e-01 6.5603207733e-01 -9.9511693105e-20)	(4.6316941494e-03 -1.0225786280e-03 1.5774670173e-22)
5.7560000000e+03	(1.7567785958e-01 6.5501378940e-01 -9.9353098249e-20)	(1.7104619823e-01 6.5603635160e-01 -9.9510834074e-20)	(4.6316613529e-03 -1.0225621976e-03 1.5773582547e-22)
5.7570000000e+03	(1.7567755231e-01 6.5501807642e-01 -9.9352250519e-20)	(1.7104592373e-01 6.5604062220e-01 -9.9509975503e-20)	(4.6316285847e-03 -1.0225457825e-03 1.5772498398e-22)
5.7580000000e+03	(1.7567724525e-01 6.5502235975e-01 -9.9351403216e-20)	(1.7104564941e-01 6.5604488913e-01 -9.9509117393e-20)	(4.6315958445e-03 -1.0225293826e-03 1.5771417719e-22)
5.7590000000e+03	(1.7567693840e-01 6.5502663940e-01 -9.9350556340e-20)	(1.7104537527e-01 6.5604915240e-01 -9.9508259745e-20)	(4.6315631325e-03 -1.0225129979e-03 1.5770340503e-22)
5.7600000000e+03	(1.7567663176e-01 6.5503091539e-01 -9.9349709892e-20)	(1.7104510131e-01 6.5605341202e-01 -9.9507402560e-20)	(4.6315304486e-03 -1.0224966285e-03 1.5769266744e-22)
5.7610000000e+03	(1.7567632535e-01 6.5503518778e-01 -9.9348863887e-20)	(1.7104482755e-01 6.5605766806e-01 -9.9506545852e-20)	(4.6314977926e-03 -1.0224802742e-03 1.5768196445e-22)
5.7620000000e+03	(1.7567601912e-01 6.5503945639e-01 -9.9348018291e-20)	(1.7104455396e-01 6.5606192033e-01 -9.9505689587e-20)	(4.6314651647e-03 -1.0224639351e-03 1.5767129564e-22)
5.7630000000e+03	(1.7567571311e-01 6.5504372136e-01 -9.9347173119e-20)	(1.7104428055e-01 6.5606616897e-01 -9.9504833780e-20)	(4.6314325647e-03 -1.0224476111e-03 1.5766066116e-22)
5.7640000000e+03	(1.7567540732e-01 6.5504798272e-01 -9.9346328379e-20)	(1.7104400733e-01 6.5607041402e-01 -9.9503978440e-20)	(4.6313999926e-03 -1.0224313022e-03 1.5765006095e-22)
5.7650000000e+03	(1.7567510177e-01 6.5505224059e-01 -9.9345484113e-20)	(1.7104373432e-01 6.5607465560e-01 -9.9503123608e-20)	(4.6313674484e-03 -1.0224150085e-03 1.5763949512e-22)
5.7660000000e+03	(1.7567479640e-01 6.5505649458e-01 -9.9344640225e-20)	(1.7104346147e-01 6.5607889331e-01 -9.9502269188e-20)	(4.6313349321e-03 -1.0223987297e-03 1.5762896329e-22)
5.7670000000e+03	(1.7567449125e-01 6.5506074505e-01 -9.9343796788e-20)	(1.7104318880e-01 6.5608312752e-01 -9.9501415253e-20)	(4.6313024435e-03 -1.0223824661e-03 1.5761846562e-22)
5.7680000000e+03	(1.7567418632e-01 6.5506499179e-01 -9.9342953937e-20)	(1.7104291634e-01 6.5608735800e-01 -9.9500561939e-20)	(4.6312699826e-03 -1.0223662174e-03 1.5760800213e-22)
5.7690000000e+03	(1.7567388167e-01 6.5506923507e-01 -9.9342116891e-20)	(1.7104264412e-01 6.5609158506e-01 -9.9499714470e-20)	(4.6312375496e-03 -1.0223499837e-03 1.5759757915e-22)
5.7700000000e+03	(1.7567357717e-01 6.5507347460e-01 -9.9341278893e-20)	(1.7104237202e-01 6.5609580836e-01 -9.9498866079e-20)	(4.6312051445e-03 -1.0223337646e-03 1.5758718584e-22)
5.7710000000e+03	(1.7567327276e-01 6.5507771049e-01 -9.9340436594e-20)	(1.7104209999e-01 6.5610002806e-01 -9.9498013412e-20)	(4.6311727671e-03 -1.0223175603e-03 1.5757681851e-22)
5.7720000000e+03	(1.7567296864e-01 6.5508194266e-01 -9.9339593600e-20)	(1.7104182822e-01 6.5610424404e-01 -9.9497160083e-20)	(4.6311404172e-03 -1.0223013710e-03 1.5756648345e-22)
5.7730000000e+03	(1.7567266531e-01 6.5508617239e-01 -9.9338752338e-20)	(1.7104155721e-01 6.5610845758e-01 -9.9496308517e-20)	(4.6311080949e-03 -1.0222851967e-03 1.5755617893e-22)
5.7740000000e+03	(1.7567236176e-01 6.5509039778e-01 -9.9337913034e-20)	(1.7104128596e-01 6.5611266682e-01 -9.9495458951e-20)	(4.6310758000e-03 -1.0222690373e-03 1.5754591704e-22)
5.7750000000e+03	(1.7567205827e-01 6.5509461938e-01 -9.9337073887e-20)	(1.7104101474e-01 6.5611687227e-01 -9.9494609575e-20)	(4.6310435327e-03 -1.0222528927e-03 1.5753568838e-22)
5.7760000000e+03	(1.7567175486e-01 6.5509883689e-01 -9.9336234423e-20)	(1.7104074357e-01 6.5612107365e-01 -9.9493759915e-20)	(4.6310112928e-03 -1.0222367629e-03 1.5752549178e-22)
5.7770000000e+03	(1.7567145169e-01 6.5510305084e-01 -9.9335395243e-20)	(1.7104047261e-01 6.5612527148e-01 -9.9492910571e-20)	(4.6309790803e-03 -1.0222206480e-03 1.5751532831e-22)
5.7780000000e+03	(1.7567114878e-01 6.5510726127e-01 -9.9334556696e-20)	(1.7104020188e-01 6.5612946582e-01 -9.9492061895e-20)	(4.6309468951e-03 -1.0222045480e-03 1.5750519851e-22)
5.7790000000e+03	(1.7567084610e-01 6.5511146817e-01 -9.9333718727e-20)	(1.7103993137e-01 6.5613365664e-01 -9.9491213829e-20)	(4.6309147373e-03 -1.0221884627e-03 1.5749510202e-22)
5.7800000000e+03	(1.7567054365e-01 6.5511567150e-01 -9.9332881159e-20)	(1.7103966105e-01 6.5613784389e-01 -9.9490366197e-20)	(4.6308826067e-03 -1.0221723922e-03 1.5748503894e-22)
5.7810000000e+03	(1.7567024142e-01 6.5511987123e-01 -9.9332043945e-20)	(1.7103939092e-01 6.5614202757e-01 -9.9489518954e-20)	(4.6308505034e-03 -1.0221563364e-03 1.5747500876e-22)
5.7820000000e+03	(1.7566993945e-01 6.5512406749e-01 -9.9331207161e-20)	(1.7103912102e-01 6.5614620779e-01 -9.9488672172e-20)	(4.6308184273e-03 -1.0221402954e-03 1.5746501188e-22)
5.7830000000e+03	(1.7566964090e-01 6.5512826888e-01 -9.9330372112e-20)	(1.7103885452e-01 6.5615039315e-01 -9.9487827171e-20)	(4.6307863798e-03 -1.0221242689e-03 1.5745505990e-22)
5.7840000000e+03	(1.7566933432e-01 6.5513246590e-01 -9.9329536084e-20)	(1.7103857996e-01 6.5615457416e-01 -9.9486981165e-20)	(4.6307543588e-03 -1.0221082569e-03 1.5744508113e-22)
5.7850000000e+03	(1.7566903819e-01 6.5513663966e-01 -9.9328700133e-20)	(1.7103831582e-01 6.5615873192e-01 -9.9486135372e-20)	(4.6307223658e-03 -1.0220922599e-03 1.5743523911e-22)
5.7860000000e+03	(1.7566873535e-01 6.5514082511e-01 -9.9327865246e-20)	(1.7103804495e-01 6.5616290139e-01 -9.9485290604e-20)	(4.6306903996e-03 -1.0220762776e-03 1.5742535797e-22)
5.7870000000e+03	(1.7566843446e-01 6.5514500220e-01 -9.9327030362e-20)	(1.7103777600e-01 6.5616706251e-01 -9.9484445892e-20)	(4.6306584604e-03 -1.0220603099e-03 1.5741553077e-22)
5.7880000000e+03	(1.7566813362e-01 6.5514917690e-01 -9.9326196193e-20)	(1.7103750708e-01 6.5617122126e-01 -9.9483601924e-20)	(4.6306265480e-03 -1.0220443567e-03 1.5740573098e-22)
5.7890000000e+03	(1.7566783325e-01 6.5515334767e-01 -9.9325362481e-20)	(1.7103723859e-01 6.5617537608e-01 -9.9482758446e-20)	(4.6305946625e-03 -1.0220284179e-03 1.5739596574e-22)
5.7900000000e+03	(1.7566753301e-01 6.5515751500e-01 -9.9324529191e-20)	(1.7103697020e-01 6.5617952749e-01 -9.9481915423e-20)	(4.6305628039e-03 -1.0220124936e-03 1.5738623244e-22)
5.7910000000e+03	(1.7566723295e-01 6.5516167876e-01 -9.9323696390e-20)	(1.7103670198e-01 6.5618367535e-01 -9.9481072923e-20)	(4.6305309721e-03 -1.0219965836e-03 1.5737653312e-22)
5.7920000000e+03	(1.7566693311e-01 6.5516583903e-01 -9.9322864018e-20)	(1.7103643395e-01 6.5618781972e-01 -9.9480230884e-20)	(4.6304991671e-03 -1.0219806881e-03 1.5736686645e-22)
5.7930000000e+03	(1.7566663352e-01 6.5516999581e-01 -9.9322032052e-20)	(1.7103616613e-01 6.5619196062e-01 -9.9479389284e-20)	(4.6304673888e-03 -1.0219648069e-03 1.5735723193e-22)
5.7940000000e+03	(1.7566633416e-01 6.5517414908e-01 -9.9321200518e-20)	(1.7103589852e-01 6.5619609802e-01 -9.9478548148e-20)	(4.6304356373e-03 -1.0219489401e-03 1.5734762987e-22)
5.7950000000e+03	(1.7566603381e-01 6.5517829631e-01 -9.9320369455e-20)	(1.7103562990e-01 6.5620022940e-01 -9.9477707520e-20)	(4.6304039124e-03 -1.0219330877e-03 1.5733806481e-22)
5.7960000000e+03	(1.7566573144e-01 6.5518243507e-01 -9.9319538860e-20)	(1.7103535923e-01 6.5620435232e-01 -9.9476867400e-20)	(4.6303722143e-03 -1.0219172496e-03 1.5732853964e-22)
5.7970000000e+03	(1.7566543330e-01 6.5518657873e-01 -9.9318708582e-20)	(1.7103509276e-01 6.5620848016e-01 -9.9476027613e-20)	(4.6303405428e-03 -1.0219014259e-03 1.5731903117e-22)
5.7980000000e+03	(1.7566513476e-01 6.5519071787e-01 -9.9317878782e-20)	(1.7103482586e-01 6.5621260348e-01 -9.9475188342e-20)	(4.6303088979e-03 -1.0218856164e-03 1.5730955938e-22)
5.7990000000e+03	(1.7566483651e-01 6.5519485349e-01 -9.9317049383e-20)	(1.7103455923e-01 6.5621672332e-01 -9.9474349502e-20)	(4.6302772796e-03 -1.0218698212e-03 1.5730011887e-22)
5.8000000000e+03	(1.7566453852e-01 6.5519898572e-01 -9.9316220410e-20)	(1.7103429283e-01 6.5622083976e-01 -9.9473511120e-20)	(4.6302456878e-03 -1.0218540403e-03 1.5729071073e-22)
5.8010000000e+03	(1.7566424070e-01 6.5520311434e-01 -9.9315391876e-20)	(1.7103402658e-01 6.5622495261e-01 -9.9472673210e-20)	(4.6302141225e-03 -1.0218382737e-03 1.5728133466e-22)
5.8020000000e+03	(1.7566394318e-01 6.5520723958e-01 -9.9314563760e-20)	(1.7103376060e-01 6.5622906210e-01 -9.9471835750e-20)	(4.6301825836e-03 -1.0218225212e-03 1.5727199033e-22)
5.8030000000e+03	(1.7566364585e-01 6.5521136125e-01 -9.9313736080e-20)	(1.7103349478e-01 6.5623316803e-01 -9.9470998759e-20)	(4.6301510711e-03 -1.0218067830e-03 1.5726267804e-22)
5.8040000000e+03	(1.7566334871e-01 6.5521547936e-01 -9.9312908825e-20)	(1.7103322913e-01 6.5623727042e-01 -9.9470162223e-20)	(4.6301195851e-03 -1.0217910589e-03 1.5725339766e-22)
5.8050000000e+03	(1.7566305181e-01 6.5521959398e-01 -9.9312082002e-20)	(1.7103296368e-01 6.5624136933e-01 -9.9469326151e-20)	(4.6300881253e-03 -1.0217753491e-03 1.5724414915e-22)
5.8060000000e+03	(1.7566275511e-01 6.5522370507e-01 -9.9311255602e-20)	(1.7103269842e-01 6.5624546472e-01 -9.9468490534e-20)	(4.6300566919e-03 -1.0217596534e-03 1.5723493238e-22)
5.8070000000e+03	(1.7566245866e-01 6.5522781272e-01 -9.9310429633e-20)	(1.7103243338e-01 6.5624955670e-01 -9.9467655380e-20)	(4.6300252848e-03 -1.0217439718e-03 1.5722574732e-22)
5.8080000000e+03	(1.7566216247e-01 6.5523191661e-01 -9.9309604273e-20)	(1.7103216857e-01 6.5625364491e-01 -9.9466820872e-20)	(4.6299939039e-03 -1.0217283039e-03 1.5721659834e-22)
